date1,date,DTB3,SVENY01,SVENY02,SVENY03,SVENY04,SVENY05,SVENY06,SVENY07,SVENY08,SVENY09,SVENY10,SVENY15,SVENY20,SVENY30,TIPSY02,TIPSY03,TIPSY04,TIPSY05,TIPSY06,TIPSY07,TIPSY08,TIPSY09,TIPSY10,TIPSY15,TIPSY20,BKEVENY02,BKEVENY03,BKEVENY04,BKEVENY05,BKEVENY06,BKEVENY07,BKEVENY08,BKEVENY09,BKEVENY10,BKEVENY15,BKEVENY20,
29/3/1965,1965-03-29,,3.8731,3.9736,4.0305,4.065,4.0875,4.1029,4.1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/3/1965,1965-03-30,,3.8652,3.9688,4.0261,4.0604,4.0825,4.0976,4.1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/3/1965,1965-03-31,,3.8379,3.9412,4.0177,4.0687,4.1028,4.1264,4.1436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/1965,1965-04-01,,3.8461,3.9292,3.99,4.0351,4.0692,4.0955,4.1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/1965,1965-04-02,,3.8677,3.9408,3.9968,4.0403,4.0744,4.1014,4.1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/1965,1965-04-05,,3.8721,3.9478,4.0037,4.0455,4.0773,4.1019,4.1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/1965,1965-04-06,,3.8684,3.9378,3.9918,4.0343,4.068,4.095,4.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/4/1965,1965-04-07,,3.8674,3.9314,3.984,4.0273,4.0633,4.0934,4.1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/1965,1965-04-08,,3.853,3.9232,3.9781,4.0214,4.0559,4.0837,4.1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/1965,1965-04-09,,3.8581,3.9291,3.9849,4.0291,4.0646,4.0933,4.1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/1965,1965-04-12,,3.8587,3.9275,3.9827,4.0273,4.0637,4.0936,4.1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/4/1965,1965-04-13,,3.8503,3.9207,3.9771,4.0227,4.0597,4.0901,4.1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/4/1965,1965-04-14,,3.84,3.9113,3.9696,4.0175,4.0571,4.09,4.1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/4/1965,1965-04-15,,3.8458,3.912,3.9688,4.0175,4.0594,4.0957,4.1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/4/1965,1965-04-19,,3.8244,3.9373,4.0149,4.0586,4.0853,4.1031,4.1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/4/1965,1965-04-20,,3.8254,3.9346,4.0115,4.0551,4.0817,4.0996,4.1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/4/1965,1965-04-21,,3.8168,3.9368,4.0127,4.0546,4.0801,4.0971,4.1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/4/1965,1965-04-22,,3.8187,3.9385,4.0138,4.0551,4.0803,4.0971,4.1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/4/1965,1965-04-23,,3.8247,3.9383,4.013,4.0546,4.08,4.097,4.1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/4/1965,1965-04-26,,3.8269,3.9293,4.0055,4.0522,4.0818,4.1018,4.1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/4/1965,1965-04-27,,3.8207,3.9328,4.0094,4.0542,4.0819,4.1006,4.1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/4/1965,1965-04-28,,3.7959,3.9379,4.0147,4.0552,4.0797,4.096,4.1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/4/1965,1965-04-29,,3.8232,3.9235,4.0007,4.0488,4.0794,4.1002,4.1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/4/1965,1965-04-30,,3.8289,3.9265,4.0026,4.0499,4.0801,4.1005,4.1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/1965,1965-05-03,,3.8292,3.9287,4.0043,4.0505,4.0798,4.0995,4.1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/1965,1965-05-04,,3.8296,3.911,3.9853,4.036,4.0698,4.0931,4.1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/1965,1965-05-05,,3.8208,3.9022,3.9788,4.0306,4.0649,4.0884,4.1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/1965,1965-05-06,,3.826,3.9086,3.9855,4.0357,4.0683,4.0905,4.1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/1965,1965-05-07,,3.8345,3.9195,3.9936,4.0413,4.0721,4.0931,4.1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/1965,1965-05-10,,3.8318,3.9236,3.9989,4.0456,4.0751,4.0951,4.1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/1965,1965-05-11,,3.8358,3.928,4.0033,4.0491,4.0779,4.0972,4.1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/1965,1965-05-12,,3.8445,3.9329,4.0073,4.0525,4.0809,4.0999,4.1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/5/1965,1965-05-13,,3.8536,3.9349,4.0084,4.0542,4.0831,4.1027,4.1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/5/1965,1965-05-14,,3.8567,3.9343,4.0077,4.054,4.0834,4.1032,4.1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/5/1965,1965-05-17,,3.8579,3.9399,4.0131,4.0576,4.0855,4.1042,4.1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/5/1965,1965-05-18,,3.8543,3.9425,4.0154,4.0581,4.0845,4.1022,4.1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/5/1965,1965-05-19,,3.8573,3.9426,4.0152,4.0581,4.0846,4.1023,4.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/5/1965,1965-05-20,,3.8526,3.9422,4.0171,4.0606,4.0874,4.1053,4.1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/5/1965,1965-05-21,,3.8528,3.9469,4.0205,4.0619,4.0871,4.104,4.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/5/1965,1965-05-24,,3.8512,3.947,4.0201,4.0607,4.0855,4.102,4.1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/1965,1965-05-25,,3.8429,3.9294,4.0068,4.0533,4.0822,4.1016,4.1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/5/1965,1965-05-26,,3.8375,3.9258,4.004,4.0504,4.0792,4.0985,4.1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/5/1965,1965-05-27,,3.847,3.9108,3.9891,4.0428,4.078,4.1022,4.1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/5/1965,1965-05-28,,3.845,3.9261,4.0063,4.0555,4.0862,4.1069,4.1217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/1965,1965-06-01,,3.8574,3.9351,4.0136,4.0612,4.0909,4.1108,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/1965,1965-06-02,,3.8592,3.9392,4.0163,4.0623,4.0908,4.1099,4.1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/1965,1965-06-03,,3.8523,3.8999,3.9796,4.0398,4.0813,4.1104,4.1315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/1965,1965-06-04,,3.8462,3.9255,4.0046,4.0535,4.0841,4.1048,4.1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/1965,1965-06-07,,3.8433,3.9268,4.0064,4.0544,4.0843,4.1044,4.1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/1965,1965-06-08,,3.8382,3.923,4.0049,4.0557,4.0878,4.1093,4.1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/1965,1965-06-09,,3.8382,3.9269,4.0082,4.0575,4.0882,4.1089,4.1236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/1965,1965-06-10,,3.8376,3.9234,4.0058,4.0562,4.0878,4.109,4.1242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/1965,1965-06-11,,3.826,3.9211,4.0045,4.0544,4.0855,4.1063,4.1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/6/1965,1965-06-14,,3.8195,3.9165,4.0005,4.0501,4.0808,4.1014,4.1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/6/1965,1965-06-15,,3.8037,3.9085,3.9957,4.046,4.077,4.0977,4.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/6/1965,1965-06-16,,3.8141,3.8991,3.9844,4.0414,4.0788,4.1043,4.1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/6/1965,1965-06-17,,3.7868,3.8888,3.9817,4.04,4.0769,4.1018,4.1196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/6/1965,1965-06-18,,3.791,3.8819,3.9741,4.0359,4.0763,4.104,4.1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/6/1965,1965-06-21,,3.7616,3.8659,3.9641,4.0281,4.0694,4.0975,4.1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/6/1965,1965-06-22,,3.7476,3.8506,3.9514,4.0181,4.0615,4.0912,4.1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/6/1965,1965-06-23,,3.7346,3.8317,3.9362,4.0072,4.054,4.0861,4.1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/6/1965,1965-06-24,,3.7193,3.8064,3.9126,3.9914,4.046,4.0844,4.1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/6/1965,1965-06-25,,3.7303,3.8351,3.9397,4.0089,4.054,4.0847,4.1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/6/1965,1965-06-28,,3.7363,3.839,3.9426,4.0111,4.0557,4.086,4.1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/6/1965,1965-06-29,,3.7422,3.851,3.9539,4.0198,4.062,4.0906,4.1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/6/1965,1965-06-30,,3.7565,3.8497,3.9512,4.0193,4.0636,4.0939,4.1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/1965,1965-07-01,,3.7755,3.8661,3.9607,4.0263,4.07,4.1002,4.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/1965,1965-07-02,,3.7896,3.8824,3.9757,4.0373,4.0772,4.1043,4.1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/1965,1965-07-06,,3.7985,3.8845,3.9754,4.0373,4.0781,4.1061,4.1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/1965,1965-07-07,,3.795,3.8792,3.9696,4.0311,4.0717,4.0995,4.1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/1965,1965-07-08,,3.7819,3.8651,3.9602,4.0259,4.0693,4.0991,4.1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/1965,1965-07-09,,3.7779,3.8698,3.9663,4.0311,4.0734,4.1023,4.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/1965,1965-07-12,,3.7844,3.8748,3.9705,4.0348,4.0768,4.1056,4.1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/7/1965,1965-07-13,,3.7908,3.8844,3.9777,4.039,4.0787,4.1057,4.1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/7/1965,1965-07-14,,3.7903,3.8861,3.979,4.0391,4.0777,4.104,4.1228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/7/1965,1965-07-15,,3.7826,3.89,3.9839,4.0422,4.079,4.1038,4.1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/7/1965,1965-07-16,,3.7883,3.8923,3.9843,4.0416,4.078,4.1025,4.1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/7/1965,1965-07-19,,3.7771,3.8837,3.9787,4.0378,4.0751,4.1004,4.1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/7/1965,1965-07-20,,3.7832,3.8895,3.9819,4.0407,4.0784,4.104,4.1223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/7/1965,1965-07-21,,3.7815,3.8859,3.9798,4.0404,4.0795,4.106,4.1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/7/1965,1965-07-22,,3.7804,3.8898,3.9833,4.0423,4.0799,4.1054,4.1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/7/1965,1965-07-23,,3.7874,3.8916,3.9853,4.0461,4.0853,4.1121,4.1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/7/1965,1965-07-26,,3.7904,3.8922,3.9833,4.0424,4.0806,4.1066,4.1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/7/1965,1965-07-27,,3.7874,3.8949,3.9867,4.0447,4.0818,4.107,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/7/1965,1965-07-28,,3.7943,3.8984,3.9877,4.0447,4.0812,4.106,4.1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/7/1965,1965-07-29,,3.7989,3.9094,4.0014,4.0593,4.0963,4.1213,4.1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/7/1965,1965-07-30,,3.7997,3.9149,4.0079,4.0659,4.1027,4.1276,4.1454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/1965,1965-08-02,,3.8136,3.9196,4.0101,4.0684,4.106,4.1316,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/1965,1965-08-03,,3.8157,3.9209,4.0104,4.068,4.1051,4.1303,4.1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/1965,1965-08-04,,3.8173,3.9297,4.0215,4.0776,4.113,4.1367,4.1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/1965,1965-08-05,,3.8148,3.9341,4.0286,4.0844,4.119,4.1422,4.1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/1965,1965-08-06,,3.8338,3.9398,4.0299,4.0861,4.1218,4.1459,4.1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/1965,1965-08-09,,3.8398,3.9409,4.0312,4.0889,4.1259,4.151,4.1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/1965,1965-08-10,,3.8365,3.942,4.0325,4.0893,4.1254,4.1498,4.1673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/1965,1965-08-11,,3.8435,3.952,4.0421,4.098,4.1335,4.1574,4.1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/1965,1965-08-12,,3.8442,3.9442,4.0354,4.0945,4.1327,4.1587,4.1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/8/1965,1965-08-13,,3.8586,3.9601,4.0476,4.1033,4.139,4.1632,4.1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/8/1965,1965-08-16,,3.8648,3.9714,4.0584,4.1123,4.1466,4.1697,4.1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/8/1965,1965-08-17,,3.8766,3.989,4.0769,4.1308,4.1648,4.1877,4.2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/8/1965,1965-08-18,,3.8744,3.9938,4.0815,4.132,4.1631,4.1839,4.1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/8/1965,1965-08-19,,3.8682,3.9893,4.0769,4.1267,4.1573,4.1777,4.1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/8/1965,1965-08-20,,3.8664,3.9724,4.0598,4.1119,4.1442,4.1659,4.1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/8/1965,1965-08-23,,3.8689,3.9885,4.075,4.1243,4.1545,4.1747,4.1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/8/1965,1965-08-24,,3.8755,3.9971,4.0811,4.1283,4.1572,4.1764,4.1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/8/1965,1965-08-25,,3.8861,3.9907,4.0726,4.1214,4.1518,4.1723,4.1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/8/1965,1965-08-26,,3.885,4.0123,4.092,4.135,4.1611,4.1785,4.1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/8/1965,1965-08-27,,3.9082,4.037,4.1081,4.1454,4.1678,4.1828,4.1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/8/1965,1965-08-30,,3.9212,4.0381,4.1093,4.1477,4.1711,4.1866,4.1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/8/1965,1965-08-31,,3.9189,4.029,4.1011,4.1403,4.1641,4.18,4.1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/1965,1965-09-01,,3.9262,4.039,4.1108,4.1497,4.1732,4.189,4.2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/1965,1965-09-02,,3.9279,4.0457,4.1166,4.1545,4.1773,4.1925,4.2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/1965,1965-09-03,,3.9407,4.0475,4.1134,4.1488,4.1702,4.1845,4.1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/1965,1965-09-07,,3.9395,4.0523,4.1167,4.1507,4.1713,4.1849,4.1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/1965,1965-09-08,,3.9512,4.0706,4.1299,4.1604,4.1787,4.1908,4.1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/1965,1965-09-09,,3.9554,4.076,4.1345,4.1644,4.1824,4.1944,4.2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/1965,1965-09-10,,3.9623,4.0736,4.1318,4.1621,4.1803,4.1924,4.2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/9/1965,1965-09-13,,3.9567,4.0694,4.1262,4.1554,4.1729,4.1846,4.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/9/1965,1965-09-14,,3.9545,4.0665,4.1228,4.1518,4.1692,4.1808,4.1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/9/1965,1965-09-15,,3.962,4.0618,4.1227,4.1561,4.1764,4.1899,4.1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/9/1965,1965-09-16,,3.9679,4.0588,4.1183,4.1517,4.1721,4.1857,4.1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/9/1965,1965-09-17,,3.9891,4.0259,4.0635,4.1015,4.1398,4.1784,4.2171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/9/1965,1965-09-20,,3.9977,4.0522,4.0964,4.1325,4.1621,4.1866,4.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/9/1965,1965-09-21,,4.0056,4.0614,4.1059,4.1416,4.1705,4.1941,4.2136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/9/1965,1965-09-22,,4.0193,4.0713,4.1138,4.1488,4.1777,4.2018,4.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/9/1965,1965-09-23,,4.0637,4.1023,4.136,4.1655,4.1914,4.2141,4.2341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/9/1965,1965-09-24,,4.1153,4.1317,4.1512,4.1733,4.1975,4.2235,4.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/9/1965,1965-09-27,,4.093,4.117,4.1426,4.1694,4.1973,4.2261,4.2556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/9/1965,1965-09-28,,4.1297,4.1516,4.1749,4.1997,4.2257,4.2527,4.2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/9/1965,1965-09-29,,4.1748,4.1992,4.2232,4.2469,4.2702,4.2932,4.3159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/9/1965,1965-09-30,,4.1534,4.1757,4.199,4.2231,4.2479,4.2732,4.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/1965,1965-10-01,,4.1087,4.1462,4.2028,4.2413,4.2664,4.2834,4.2956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/1965,1965-10-04,,4.0779,4.1253,4.1869,4.2284,4.2554,4.2738,4.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/1965,1965-10-05,,4.0542,4.1104,4.1731,4.2123,4.2371,4.2537,4.2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/1965,1965-10-06,,4.0544,4.1115,4.1717,4.2097,4.2338,4.2501,4.2617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/1965,1965-10-07,,4.0347,4.0886,4.1567,4.2003,4.2279,4.2465,4.2598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/1965,1965-10-08,,4.0368,4.098,4.1679,4.2122,4.2403,4.2592,4.2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/1965,1965-10-11,,4.0259,4.0833,4.155,4.2017,4.2316,4.2518,4.2663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/10/1965,1965-10-13,,4.0115,4.0738,4.1481,4.1969,4.2282,4.2495,4.2647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/10/1965,1965-10-14,,4.0191,4.0881,4.1614,4.2076,4.2368,4.2565,4.2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/1965,1965-10-15,,4.0554,4.1177,4.186,4.2301,4.2582,4.2773,4.2909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/10/1965,1965-10-18,,4.0614,4.1247,4.1927,4.2362,4.264,4.2827,4.2962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/10/1965,1965-10-19,,4.057,4.1199,4.1921,4.2375,4.2662,4.2855,4.2993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/10/1965,1965-10-20,,4.0629,4.1324,4.2068,4.2528,4.2817,4.3011,4.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/10/1965,1965-10-21,,4.0685,4.1293,4.2036,4.2528,4.2846,4.3062,4.3216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/10/1965,1965-10-22,,4.0764,4.1288,4.1997,4.2475,4.2785,4.2996,4.3148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/10/1965,1965-10-25,,4.0944,4.1468,4.2174,4.265,4.2959,4.3169,4.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/1965,1965-10-26,,4.102,4.1514,4.2194,4.2655,4.2955,4.316,4.3307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/1965,1965-10-27,,4.1046,4.1512,4.2211,4.2691,4.3004,4.3218,4.3371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/10/1965,1965-10-28,,4.1067,4.1553,4.2257,4.2751,4.3079,4.3304,4.3466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/10/1965,1965-10-29,,4.1158,4.1676,4.239,4.288,4.3201,4.342,4.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/1965,1965-11-01,,4.1224,4.193,4.2671,4.3145,4.3448,4.3653,4.3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/1965,1965-11-03,,4.1348,4.211,4.284,4.3294,4.358,4.3773,4.3911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/1965,1965-11-04,,4.1475,4.2127,4.2875,4.3367,4.3685,4.3901,4.4055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/1965,1965-11-05,,4.1605,4.2263,4.2958,4.3399,4.3679,4.3867,4.4002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/1965,1965-11-08,,4.1605,4.2355,4.3178,4.3713,4.4056,4.4288,4.4455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/1965,1965-11-09,,4.1741,4.2486,4.3265,4.3797,4.415,4.4392,4.4566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/1965,1965-11-10,,4.1716,4.239,4.315,4.3666,4.4006,4.4239,4.4406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/1965,1965-11-12,,4.1597,4.2152,4.2893,4.3428,4.379,4.4041,4.4222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1965,1965-11-15,,4.1697,4.2222,4.2936,4.3456,4.381,4.4055,4.4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/1965,1965-11-16,,4.1735,4.2205,4.2882,4.3382,4.3723,4.396,4.4132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/11/1965,1965-11-17,,4.1741,4.2183,4.2858,4.336,4.3703,4.3943,4.4116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/1965,1965-11-18,,4.1401,4.2306,4.3075,4.3499,4.3756,4.3927,4.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/1965,1965-11-19,,4.1603,4.2425,4.3169,4.3582,4.3833,4.4001,4.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/1965,1965-11-22,,4.1629,4.2451,4.3153,4.3536,4.3769,4.3923,4.4034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/1965,1965-11-23,,4.1729,4.2439,4.3129,4.352,4.3758,4.3917,4.4031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/1965,1965-11-24,,4.177,4.239,4.3043,4.3414,4.364,4.3791,4.3899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/1965,1965-11-26,,4.1806,4.2485,4.3108,4.345,4.3657,4.3796,4.3894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/1965,1965-11-29,,4.1856,4.2592,4.3204,4.3534,4.3734,4.3867,4.3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/1965,1965-11-30,,4.2053,4.2749,4.3387,4.374,4.3955,4.4098,4.4201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/1965,1965-12-01,,4.2341,4.3231,4.3857,4.4191,4.4392,4.4526,4.4622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/1965,1965-12-02,,4.2449,4.3301,4.3866,4.4163,4.4341,4.446,4.4545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/1965,1965-12-03,,4.2464,4.3268,4.3862,4.418,4.4373,4.4501,4.4593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/12/1965,1965-12-06,,4.4147,4.4817,4.5309,4.5566,4.5721,4.5824,4.5898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/1965,1965-12-07,,4.4095,4.4729,4.5135,4.5343,4.5469,4.5552,4.5612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/1965,1965-12-08,,4.417,4.494,4.5376,4.5598,4.5732,4.5821,4.5884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
